CN,PLT_CN,CONDID,HABTYPCD,FPAG
22962164010497,22954717010497,2,CDS716,CDS7
171244215020004,22827621010497,1,CDS716,CDS7
22962154010497,22954712010497,1,CDS715,CDS7
171244076020004,22827454010497,1,CHF311,CHF3
22962242010497,22954786010497,1,CDS715,CDS7
171244146020004,22827545010497,1,CCF221,CCF2
171244261020004,22827685010497,1,CDS715,CDS7
212810887020004,193209118020004,1,CDS715,CDS7
22962027010497,22954655010497,1,CDG311,CDG3
22962028010497,22954655010497,2,CDG311,CDG3
22962119010497,22954613010497,1,CDS716,CDS7
22962187010497,22954755010497,1,CDS715,CDS7
22962188010497,22954755010497,2,CCS311,CCS3
171244257020004,22828657010497,1,CCF221,CCF2
22962076010497,22954681010497,1,CDS715,CDS7
22962273010497,22954813010497,1,CES313,CES3
22962235010497,22954781010497,2,CDS716,CDS7
22962120010497,22954614010497,1,CCS311,CCS3
22961875010497,22954555010497,1,CDG311,CDG3
30194252010497,22933089010497,2,CHF132,CHF1
30194408010497,22933245010497,1,CHF134,CHF1
30194329010497,22933175010497,1,CHF132,CHF1
30194366010497,22933211010497,1,CHF134,CHF1
30194417010497,22933254010497,2,CD,CD
30194270010497,22933115010497,1,CHF132,CHF1
30194275010497,22933123010497,1,CH,CH
449707010497,29395004010497,2,CM5350,CM53
30194251010497,22933089010497,1,CHS513,CHS5
30194181010497,22932988010497,1,CHS135,CHS1
30194763010497,29395645010497,1,CHS141,CHS1
30194722010497,29395606010497,1,SM8112,SM81
30194723010497,29395606010497,2,CHS513,CHS5
30194266010497,22933109010497,1,CFS225,CFS2
30194267010497,22933109010497,2,CFS225,CFS2
30194739010497,29395621010497,1,CHS513,CHS5
30194224010497,22933043010497,1,CMS352,CMS3
30194238010497,22933063010497,1,CHF132,CHF1
30194272010497,22933116010497,2,HC,HC
30194179010497,22932987010497,1,CHM111,CHM1
30194222010497,22933042010497,1,CH,CH
30194804010497,29395677010497,1,CFF250,CFF2
30194805010497,29395677010497,2,CFF250,CFF2
30194121010497,22931094010497,1,CHF125,CHF1
449576010497,29394997010497,1,CFS229,CFS2
30194737010497,29395619010497,1,CD,CD
450357010497,29395665010497,1,CHS131,CHS1
30194660010497,29395559010497,1,CHS135,CHS1
30194134010497,22931113010497,1,CMS244,CMS2
449591010497,29394998010497,1,CMS245,CMS2
30194133010497,22931112010497,1,CHS251,CHS2
449596010497,29394999010497,1,CFS228,CFS2
30194482010497,22931145010497,2,CHF133,CHF1
30194491010497,22931152010497,1,CHS131,CHS1
30194290010497,22933139010497,1,CH,CH
30194152010497,22932942010497,1,CD,CD
30194141010497,22932924010497,1,CD,CD
30194166010497,22932968010497,1,CHF132,CHF1
30194498010497,22931159010497,1,CHF134,CHF1
30194483010497,22931146010497,1,CC,CC
30194830010497,29395698010497,2,CHS141,CHS1
30194424010497,22933260010497,1,CHF134,CHF1
30194441010497,22933273010497,1,CFS226,CFS2
30194431010497,22933266010497,1,CMS244,CMS2
449938010497,29394880010497,1,CHS626,CHS6
30194778010497,29395656010497,1,CMS251,CMS2
30194455010497,22931124010497,1,CHF132,CHF1
30194803010497,29395676010497,1,CMS259,CMS2
30194755010497,29395638010497,1,CMS250,CMS2
30194430010497,22933265010497,1,CH,CH
30194603010497,29395508010497,1,CFS226,CFS2
30194425010497,22933261010497,1,CFS352,CFS3
30194476010497,22931138010497,2,CD,CD
450416010497,29395710010497,1,CHF132,CHF1
449910010497,29395012010497,1,CHS621,CHS6
30194750010497,29395633010497,1,CFS223,CFS2
30194606010497,29395511010497,1,CHS251,CHS2
30194837010497,29395704010497,1,CMS253,CMS2
30194838010497,29395704010497,2,CMS253,CMS2
30194300010497,22933155010497,1,CHF133,CHF1
30194301010497,22933155010497,2,CHF133,CHF1
30194302010497,22933155010497,3,CHF133,CHF1
449782010497,29395010010497,1,CMS352,CMS3
30194633010497,29395534010497,1,CHF132,CHF1
30194634010497,29395534010497,2,CHF132,CHF1
30194356010497,22933201010497,1,CMS250,CMS2
30194296010497,22933149010497,3,CH,CH
30194725010497,29395609010497,1,CHF132,CHF1
449770010497,29395009010497,2,CMS246,CMS2
30194387010497,22933226010497,1,CHS513,CHS5
30194876010497,29395736010497,1,CMS350,CMS3
30194316010497,22933164010497,2,HC,HC
30194378010497,22933219010497,1,CD,CD
30194628010497,29395531010497,1,CFS218,CFS2
30194282010497,22933131010497,1,CFS218,CFS2
30194355010497,22933200010497,1,CFS226,CFS2
30194318010497,22933165010497,1,CFF450,CFF4
30194800010497,29395673010497,1,CHF134,CHF1
30194579010497,22933288010497,1,CHM111,CHM1
30194648010497,29395547010497,1,CHS625,CHS6
450139010497,29395548010497,1,CHF132,CHF1
30194863010497,29395726010497,1,CHF134,CHF1
30194525010497,22931272010497,1,CHS251,CHS2
30194835010497,29395703010497,1,CFS226,CFS2
30194560010497,22931297010497,2,CHF132,CHF1
449995010497,29394885010497,1,CMS253,CMS2
450260010497,29395608010497,1,CHF132,CHF1
30194539010497,22931281010497,1,CES426,CES4
450059010497,29395019010497,1,CFS413,CFS4
30194674010497,29395568010497,1,CMS259,CMS2
30194675010497,29395568010497,2,CEF424,CEF4
30194807010497,29395680010497,1,CFS226,CFS2
30194500010497,22931160010497,1,CHS141,CHS1
30194552010497,22931292010497,1,CFS260,CFS2
30194553010497,22931292010497,2,CFS260,CFS2
30194561010497,22931298010497,1,CFS228,CFS2
30194527010497,22931273010497,1,CA,CA
450468010497,29395741010497,1,CES621,CES6
450469010497,29395741010497,2,CMS244,CMS2
30194513010497,22931167010497,1,CMF251,CMF2
450058010497,29395018010497,1,CHS251,CHS2
30194806010497,29395678010497,1,CFS218,CFS2
30194535010497,22931279010497,1,CHM111,CHM1
30194327010497,22933174010497,1,CHS135,CHS1
30194299010497,22933154010497,1,CHS333,CHS3
30194309010497,22933162010497,1,CHS621,CHS6
30194310010497,22933162010497,2,CHS621,CHS6
30194735010497,29395618010497,1,CHS335,CHS3
30194364010497,22933210010497,1,CHS137,CHS1
30194313010497,22933163010497,3,CH,CH
30194314010497,22933163010497,4,CH,CH
30194193010497,22933002010497,1,CC,CC
30194213010497,22933034010497,1,CH,CH
30194159010497,22932957010497,1,CH,CH
30194160010497,22932957010497,2,CH,CH
30193982010497,22932902010497,1,CHF123,CHF1
30194792010497,29395666010497,1,CFS253,CFS2
30194762010497,29395644010497,1,CD,CD
449402010497,29394868010497,1,CHS127,CHS1
30194053010497,22930975010497,1,CHF124,CHF1
449416010497,29394869010497,1,CHS125,CHS1
450292010497,29395627010497,1,CH,CH
450294010497,29395627010497,3,CH,CH
30194028010497,22930949010497,1,CHS615,CHS6
30194693010497,29395584010497,1,CFF152,CFF1
30194052010497,22930974010497,3,CHS127,CHS1
30194820010497,29395691010497,1,CHS127,CHS1
15439142010497,29394875010497,1,CFF152,CFF1
449509010497,29394877010497,1,CHS524,CHS5
30194619010497,29395521010497,1,CHS127,CHS1
30194080010497,22931019010497,1,CHS127,CHS1
30194631010497,29395533010497,1,CHF125,CHF1
30194720010497,29395604010497,1,CFS152,CFS1
30194611010497,29395515010497,1,CFS251,CFS2
30194107010497,22931069010497,1,CHS524,CHS5
30194116010497,22931080010497,1,CFS211,CFS2
30194078010497,22931018010497,1,CH,CH
30194614010497,29395517010497,1,CMS223,CMS2
30194093010497,22931043010497,1,CHF133,CHF1
30194780010497,29395657010497,1,CHS128,CHS1
30194076010497,22931009010497,3,CH,CH
30194738010497,29395620010497,1,CFS251,CFS2
449493010497,29394876010497,1,CFS151,CFS1
449465010497,29394872010497,1,CMS223,CMS2
30194065010497,22930995010497,1,CHF125,CHF1
450326010497,29395650010497,1,CHS614,CHS6
30194718010497,29395602010497,1,CHF221,CHF2
30194795010497,29395668010497,1,CMS223,CMS2
30194069010497,22931001010497,1,CHF125,CHF1
30194727010497,29395610010497,1,CHS127,CHS1
449515010497,29394878010497,1,CMS223,CMS2
30193991010497,22932909010497,1,CMS210,CMS2
449375010497,29394996010497,1,CDS241,CDS2
30194009010497,22930920010497,2,CHF221,CHF2
30193989010497,22932906010497,1,CFS251,CFS2
30194728010497,29395611010497,1,CLS216,CLS2
30194678010497,29395571010497,1,CFS256,CFS2
30194850010497,29395716010497,1,CWS222,CWS2
449426010497,29394870010497,1,CAG211,CAG2
30194770010497,29395652010497,1,CFS151,CFS1
450178010497,29395572010497,1,CHF125,CHF1
30194729010497,29395614010497,1,CMS216,CMS2
30194742010497,29395624010497,1,CHS615,CHS6
450254010497,29395605010497,2,CHS126,CHS1
30194885010497,29395740010497,3,CHS126,CHS1
30194802010497,29395675010497,1,CFS255,CFS2
30194007010497,22930916010497,1,CFS151,CFS1
30193988010497,22932905010497,1,CHF124,CHF1
30194030010497,22930951010497,1,CMS223,CMS2
30194658010497,29395557010497,1,HAM0,HAM0
449336010497,29394995010497,1,CDS6,CDS6
449370010497,29394995010497,2,CDS6,CDS6
30194685010497,29395578010497,1,CMS210,CMS2
30194686010497,29395578010497,2,CMS210,CMS2
30194833010497,29395701010497,1,CFS550,CFS5
30193972010497,22932889010497,1,CHS126,CHS1
30194786010497,29395662010497,1,CMS216,CMS2
30194038010497,22930959010497,1,CMS223,CMS2
30194815010497,29395687010497,1,CMS218,CMS2
30194701010497,29395593010497,1,CLS418,CLS4
30194754010497,29395637010497,1,CFS254,CFS2
30193965010497,22932883010497,1,CHS126,CHS1
30194794010497,29395667010497,1,CWS534,CWS5
30194623010497,29395524010497,1,CMS210,CMS2
30194332010497,22933177010497,1,CFS542,CFS5
30194344010497,22933188010497,1,CPS241,CPS2
30194798010497,29395670010497,1,CMS553,CMS5
30194343010497,22933187010497,1,CES113,CES1
30194839010497,29395705010497,1,CCS211,CCS2
30194333010497,22933178010497,1,CES341,CES3
30194283010497,22933132010497,1,CHS227,CHS2
30194256010497,22933092010497,1,CDS639,CDS6
30194832010497,29395700010497,1,CDS639,CDS6
30194862010497,29395725010497,1,CES426,CES4
30194605010497,29395510010497,1,CES211,CES2
30194625010497,29395526010497,1,CDG638,CDG6
30194268010497,22933110010497,1,CWG125,CWG1
30194753010497,29395636010497,1,CDF411,CDF4
30194749010497,29395632010497,1,CWG125,CWG1
30194239010497,22933064010497,1,CES113,CES1
30194687010497,29395579010497,1,CDS412,CDS4
449715010497,29395005010497,1,CA,CA
30194277010497,22933124010497,1,CFS556,CFS5
30194764010497,29395646010497,1,CDG131,CDG1
450419010497,29395713010497,1,CFS556,CFS5
30194715010497,29395601010497,1,CDG131,CDG1
30194717010497,29395601010497,3,CDG131,CDG1
30194639010497,29395538010497,1,CDS411,CDS4
30194672010497,29395567010497,1,CDS637,CDS6
30194746010497,29395628010497,1,CDG131,CDG1
30194756010497,29395639010497,1,CWS336,CWS3
30194254010497,22933091010497,1,CHS143,CHS1
30194255010497,22933091010497,2,CHS142,CHS1
30194389010497,22933227010497,1,CDS637,CDS6
30194644010497,29395542010497,1,CDS637,CDS6
30194740010497,29395622010497,1,CDS674,CDS6
30194612010497,29395516010497,1,CEF424,CEF4
30194368010497,22933213010497,1,CES213,CES2
30194607010497,29395512010497,1,CPS241,CPS2
30194652010497,29395552010497,1,CEF222,CEF2
30194871010497,29395732010497,1,CP,CP
30194743010497,29395626010497,1,CDG322,CDG3
30194745010497,29395626010497,3,CDG322,CDG3
30194418010497,22933255010497,1,CFF162,CFF1
30194419010497,22933255010497,2,CFF162,CFF1
30194651010497,29395551010497,1,CDS833,CDS8
30194866010497,29395729010497,1,CDS639,CDS6
30194796010497,29395669010497,1,CDG131,CDG1
30194797010497,29395669010497,2,CDG322,CDG3
30194824010497,29395694010497,1,CFS234,CFS2
30194273010497,22933117010497,1,CWG124,CWG1
450354010497,29395663010497,1,CFS556,CFS5
30194799010497,29395672010497,1,CWG124,CWG1
30194457010497,22931126010497,1,CMS556,CMS5
30194847010497,29395714010497,1,CFS413,CFS4
30194162010497,22932959010497,1,CHS225,CHS2
30194751010497,29395634010497,1,CWF444,CWF4
30194766010497,29395648010497,1,CWS524,CWS5
30194819010497,29395690010497,1,CFS542,CFS5
30194182010497,22932989010497,1,CWG125,CWG1
30194169010497,22932969010497,2,CP,CP
30194163010497,22932960010497,1,CHF223,CHF2
30194164010497,22932960010497,2,CHF223,CHF2
30194635010497,29395535010497,1,CDS655,CDS6
30194197010497,22933012010497,1,CWS226,CWS2
30194148010497,22932935010497,1,CWS524,CWS5
30194149010497,22932935010497,2,CWS524,CWS5
30194144010497,22932926010497,1,CPS241,CPS2
30194203010497,22933019010497,1,CWS524,CWS5
30194204010497,22933019010497,2,CDF411,CDF4
30194629010497,29395532010497,1,CES211,CES2
30194191010497,22932997010497,1,CMS259,CMS2
30194681010497,29395574010497,1,CWS524,CWS5
30194684010497,29395577010497,1,CWF444,CWF4
30194137010497,22932918010497,1,CW,CW
30194139010497,22932918010497,3,CW,CW
30194661010497,29395560010497,1,CMS122,CMS1
30194784010497,29395659010497,1,CEF424,CEF4
30194170010497,22932970010497,1,CWS226,CWS2
30194198010497,22933013010497,1,CES424,CES4
30194818010497,29395689010497,1,CDS675,CDS6
30194694010497,29395585010497,1,CWF444,CWF4
30194695010497,29395585010497,2,CWG124,CWG1
30193997010497,22932912010497,2,CPS241,CPS2
30193987010497,22932904010497,2,HOG311,HOG3
30193979010497,22932898010497,1,HOG211,HOG2
30193998010497,22930902010497,1,HX,HX
30193976010497,22932896010497,1,CWG122,CWG1
30193974010497,22932895010497,1,CHC212,CHC2
30193981010497,22932900010497,1,HQ,HQ
30194004010497,22930911010497,1,CE,CE
30193990010497,22932907010497,1,HOG111,HOG1
30193992010497,22932910010497,1,HX,HX
30194564010497,22933276010497,2,CES426,CES4
30194590010497,22933298010497,1,CES413,CES4
30194855010497,29395720010497,1,CDS640,CDS6
30194823010497,29395693010497,1,CDG131,CDG1
30194468010497,22931134010497,1,CDS636,CDS6
30194714010497,29395600010497,1,CDS412,CDS4
30194465010497,22931133010497,1,CAC114,CAC1
30194458010497,22931127010497,1,CDG122,CDG1
30194845010497,29395712010497,1,CDS813,CDS8
30194570010497,22933284010497,1,CDS639,CDS6
30194404010497,22933240010497,2,CDS674,CDS6
30194420010497,22933256010497,1,CDS833,CDS8
30194640010497,29395539010497,1,CDS715,CDS7
30194421010497,22933257010497,1,CDS635,CDS6
30194696010497,29395586010497,1,CDG131,CDG1
30194698010497,29395589010497,1,CES426,CES4
30194528010497,22931274010497,1,CDG131,CDG1
30194782010497,29395658010497,1,CDS637,CDS6
30194390010497,22933228010497,1,CPS227,CPS2
30194529010497,22931275010497,1,CPS241,CPS2
30194530010497,22931275010497,2,CPG141,CPG1
30194484010497,22931148010497,1,CDS655,CDS6
30194864010497,29395727010497,1,CES211,CES2
30194654010497,29395554010497,1,CES113,CES1
30194643010497,29395541010497,1,CES342,CES3
30194732010497,29395617010497,1,CDS832,CDS8
30194734010497,29395617010497,3,CDS832,CDS8
30194480010497,22931141010497,1,CDG131,CDG1
30194572010497,22933285010497,1,CDS655,CDS6
30194637010497,29395536010497,1,CPS241,CPS2
30194638010497,29395536010497,2,CDS640,CDS6
30194730010497,29395616010497,1,CDS632,CDS6
30194731010497,29395616010497,2,CDS636,CDS6
30194758010497,29395641010497,1,CAS311,CAS3
30194515010497,22931169010497,1,CES424,CES4
30194615010497,29395518010497,1,CEF424,CEF4
30194872010497,29395733010497,1,CDG131,CDG1
30194666010497,29395563010497,1,CEG311,CEG3
30194521010497,22931268010497,1,CES342,CES3
30194514010497,22931168010497,1,CES342,CES3
30194594010497,22933303010497,2,CDG141,CDG1
30194676010497,29395569010497,1,CDS241,CDS2
30194621010497,29395522010497,1,CDG131,CDG1
30194624010497,29395525010497,1,CES426,CES4
30194877010497,29395737010497,1,CDS633,CDS6
30194878010497,29395737010497,2,HQS211,HQS2
30194493010497,22931154010497,1,CMS354,CMS3
30194882010497,29395739010497,1,CEG311,CEG3
30194396010497,22933234010497,1,CDG131,CDG1
30194752010497,29395635010497,1,CES422,CES4
30194785010497,29395661010497,1,CEG311,CEG3
30194583010497,22933292010497,1,CD,CD
30194584010497,22933292010497,2,CD,CD
30194501010497,22931162010497,1,CDS411,CDS4
30194548010497,22931288010497,1,CHF211,CHF2
30194591010497,22933299010497,1,CES211,CES2
30194000010497,22930907010497,1,HOG211,HOG2
30193999010497,22930906010497,1,CH,CH
30194566010497,22933277010497,2,HQG111,HQG1
30194860010497,29395723010497,1,CDS655,CDS6
30194385010497,22933221010497,2,CES211,CES2
30194646010497,29395544010497,1,CDS632,CDS6
30194816010497,29395688010497,1,CDS638,CDS6
30194459010497,22931128010497,1,CDS635,CDS6
30194444010497,22931117010497,1,CDS131,CDS1
30194813010497,29395685010497,1,CES422,CES4
30194554010497,22931293010497,1,CES211,CES2
30194540010497,22931283010497,1,CDG131,CDG1
30194682010497,29395575010497,1,CES426,CES4
30194013010497,22930926010497,1,HX,HX
30194892010497,29395748010497,1,CHS143,CHS1
30194708010497,29395597010497,1,CWS554,CWS5
30194810010497,29395683010497,1,CDS639,CDS6
30194117010497,22931081010497,1,CWS226,CWS2
30194767010497,29395649010497,1,CHS142,CHS1
30194768010497,29395649010497,2,CHS143,CHS1
30194019010497,22930936010497,1,HX,HX
30194020010497,22930936010497,2,HX,HX
30194070010497,22931003010497,1,CWS338,CWS3
30194608010497,29395513010497,1,CWS225,CWS2
30194011010497,22930921010497,1,HX,HX
30194097010497,22931054010497,1,CDS638,CDS6
30194119010497,22931088010497,1,CDS638,CDS6
30194021010497,22930937010497,1,HX,HX
30194143010497,22932925010497,1,CMS356,CMS3
30194096010497,22931053010497,1,CWS225,CWS2
30194077010497,22931010010497,1,CHS615,CHS6
30194809010497,29395682010497,1,CWS524,CWS5
30194046010497,22930967010497,2,CW,CW
30194047010497,22930968010497,1,HX,HX
449524010497,29394879010497,1,CWS336,CWS3
30194136010497,22932917010497,1,CEF424,CEF4
30194865010497,29395728010497,1,CWS338,CWS3
30194556010497,22931295010497,1,CEF421,CEF4
30194557010497,22931295010497,2,CEF421,CEF4
30194592010497,22933301010497,1,CDS715,CDS7
30194688010497,29395580010497,1,CDS716,CDS7
30194391010497,22933230010497,1,CP,CP
30194724010497,29395607010497,1,CDG131,CDG1
30194470010497,22931135010497,1,CP,CP
30194471010497,22931135010497,2,CD,CD
30194410010497,22933250010497,1,CCF221,CCF2
30194523010497,22931270010497,1,CES313,CES3
30194558010497,22931296010497,1,CDS715,CDS7
30194435010497,22933270010497,1,CDS627,CDS6
30194436010497,22933270010497,2,CDS627,CDS6
30194848010497,29395715010497,1,CCF221,CCF2
30194422010497,22933258010497,1,CD,CD
30194689010497,29395581010497,1,CDS716,CDS7
30194719010497,29395603010497,1,CEF421,CEF4
30194504010497,22931164010497,1,CDS716,CDS7
30194506010497,22931164010497,3,CDS716,CDS7
30194397010497,22933236010497,1,CP,CP
30194680010497,29395573010497,1,CDS716,CDS7
30194627010497,29395528010497,1,CDS716,CDS7
30194429010497,22933264010497,1,CDS611,CDS6
30194568010497,22933279010497,1,CDS814,CDS8
30194516010497,22931170010497,1,CDG131,CDG1
30194386010497,22933223010497,1,CD,CD
30194801010497,29395674010497,1,CDS716,CDS7
30194642010497,29395540010497,1,CDS716,CDS7
30194518010497,22931171010497,1,CPG122,CPG1
30194828010497,29395697010497,1,CES422,CES4
30194622010497,29395523010497,1,CDS716,CDS7
30194472010497,22931136010497,1,CE,CE
30194649010497,29395549010497,1,CEF421,CEF4
30194596010497,22933304010497,1,CDS715,CDS7
30194869010497,29395731010497,1,CDS715,CDS7
30194427010497,22933263010497,1,CD,CD
30194757010497,29395640010497,1,CEF421,CEF4
30194507010497,22931165010497,1,CES422,CES4
30194700010497,29395592010497,1,CDS715,CDS7
30194789010497,29395664010497,1,CDS716,CDS7
30194303010497,22933159010497,1,CPG122,CPG1
30194773010497,29395653010497,1,CHS711,CHS7
30194453010497,22931123010497,1,CDS715,CDS7
30194545010497,22931285010497,1,CWS422,CWS4
30194546010497,22931285010497,2,CWS422,CWS4
30194741010497,29395623010497,1,CWF411,CWF4
30194533010497,22931278010497,1,CCF221,CCF2
30194407010497,22933243010497,1,CDS715,CDS7
30194699010497,29395591010497,1,CCF221,CCF2
30194496010497,22931157010497,1,CWS421,CWS4
30194585010497,22933293010497,1,CCF222,CCF2
30194488010497,22931151010497,1,CES313,CES3
30194490010497,22931151010497,3,CES313,CES3
30194671010497,29395566010497,1,CHS711,CHS7
30194880010497,29395738010497,1,CHF311,CHF3
30194881010497,29395738010497,2,CHF311,CHF3
30194677010497,29395570010497,1,CCF222,CCF2
30194588010497,22933294010497,3,CHF311,CHF3
